t,theta,omega,u,reward
1.409999999999992,-3.1284136322741127,0.0019031311053611037,0.0,0.9994783740148321
1.4149999999999918,-3.126422705948676,0.002115913862001331,0.0,0.999478259720808
1.4199999999999917,-3.1258288292508594,0.00011640410619824629,0.0,0.9994781454139589
1.4249999999999916,-3.1272754037413235,0.00010408907712112299,0.0,0.9994780310681473
1.4299999999999915,-3.128171876703505,0.00010909379708523613,0.0,0.9994779167095124
1.4349999999999914,-3.1265028388574603,-0.0005464483942993597,0.0,0.9994778023118591
1.4399999999999913,-3.1280413411194643,0.0011722540400797513,0.0,0.9994776879014072
1.4449999999999912,-3.127608623307075,-0.000637018764991787,0.0,0.9994775734519022
1.449999999999991,-3.1272015678372744,0.0015359136898469915,0.0,0.9994774589896119
1.454999999999991,-3.125303430913101,-0.0004773974979562212,0.0,0.9994773444882225
1.4599999999999909,-3.125978715004621,-0.0006417642617364567,0.0,0.999477229974068
1.4649999999999908,-3.127620786720053,-0.0013820857447400625,0.0,0.9994771154207712
1.4699999999999906,-3.126771220294366,0.0010739809670449727,0.0,0.9994770008547287
1.4749999999999905,-3.127516495090221,-0.002305306757333615,0.0,0.9994768862494979
1.4799999999999904,-3.128684212108147,-2.8798001302971692e-05,0.0,0.999476771631543
1.4849999999999903,-3.1266582911440985,-0.00021602395718307437,0.0,0.9994766569743527
1.4899999999999902,-3.126845654179426,-0.000834436645735187,0.0,0.9994765423044615
1.4949999999999901,-3.127038475468187,-0.0010375920555236095,0.0,0.9994764275952855
1.49999999999999,-3.1268118942518983,-0.0007765821853996807,0.0,0.9994763128734345
1.50499999999999,-3.125057546581076,-0.0010082435472310147,0.0,0.9994761981122464
1.5099999999999898,-3.125560520227666,0.0018330816855618797,0.0,0.9994760833384126
1.5149999999999897,-3.127467482811474,-0.00020494855920580633,0.0,0.9994759685251858
1.5199999999999896,-3.1252410393180066,-0.0005292179031997975,0.0,0.9994758536993474
1.5249999999999895,-3.1276200953265008,-0.00043131399181250345,0.0,0.9994757388340542
1.5299999999999894,-3.127369378307147,0.0001221461285315079,0.0,0.9994756239561909
1.5349999999999893,-3.1259805702202423,-0.0006342956682061973,0.0,0.9994755090388023
1.5399999999999892,-3.1271076709787775,2.7933332661423857e-05,0.0,0.999475394108895
1.544999999999989,-3.1276093462812202,0.0003512311566743645,0.0,0.9994752791393761
1.549999999999989,-3.125321416895688,0.000388902256094339,0.0,0.9994751641574001
1.5549999999999888,-3.1279941536525198,-0.0009244797640987016,0.0,0.9994750491357018
1.5599999999999887,-3.126932820358372,0.0014680620090969493,0.0,0.9994749341015995
1.5649999999999886,-3.124987065451488,6.718091819555736e-05,0.0,0.999474819027766
1.5699999999999885,-3.126716517164023,0.0005794896457979744,0.0,0.9994747039415303
1.5749999999999884,-3.1274224145024783,-0.00043851650754833925,0.0,0.9994745888154715
